Commune,Code INSEE,Département,Région,Code postal
Ormes,45235,45,24,45140
Orville,45237,45,24,45390
Ousson-sur-Loire,45238,45,24,45250
Oussoy-en-Gâtinais,45239,45,24,45290
Outarville,45240,45,24,45480
Ouvrouer-les-Champs,45241,45,24,45150
Ouzouer-des-Champs,45242,45,24,45290
Ouzouer-sous-Bellegarde,45243,45,24,45270
Ouzouer-sur-Loire,45244,45,24,45570
Ouzouer-sur-Trézée,45245,45,24,45250
Pannecières,45246,45,24,45300
Pannes,45247,45,24,45700
Patay,45248,45,24,45310
Paucourt,45249,45,24,45200
Pers-en-Gâtinais,45250,45,24,45210
Pierrefitte-ès-Bois,45251,45,24,45360
Pithiviers,45252,45,24,45300
Pithiviers-le-Vieil,45253,45,24,45300
Poilly-lez-Gien,45254,45,24,45500
Préfontaines,45255,45,24,45490
Presnoy,45256,45,24,45260
Pressigny-les-Pins,45257,45,24,45290
Puiseaux,45258,45,24,45390
Quiers-sur-Bézonde,45259,45,24,45270
Ramoulu,45260,45,24,45300
Rebréchien,45261,45,24,45470
Rouvray-Sainte-Croix,45262,45,24,45310
Rouvres-Saint-Jean,45263,45,24,45300
Rozières-en-Beauce,45264,45,24,45130
Rozoy-le-Vieil,45265,45,24,45210
Ruan,45266,45,24,45410
Saint-Aignan-le-Jaillard,45268,45,24,45600
Saint-Ay,45269,45,24,45130
Saint-Benoît-sur-Loire,45270,45,24,45730
Saint-Brisson-sur-Loire,45271,45,24,45500
Saint-Cyr-en-Val,45272,45,24,45590
Saint-Denis-de-l'Hôtel,45273,45,24,45550
Saint-Denis-en-Val,45274,45,24,45560
Saint-Firmin-des-Bois,45275,45,24,45220
Saint-Firmin-sur-Loire,45276,45,24,45360
Saint-Florent,45277,45,24,45600
Sainte-Geneviève-des-Bois,45278,45,24,45230
Saint-Germain-des-Prés,45279,45,24,45220
Saint-Gondon,45280,45,24,45500
Saint-Hilaire-les-Andrésis,45281,45,24,45320
Saint-Hilaire-Saint-Mesmin,45282,45,24,45160
Saint-Hilaire-sur-Puiseaux,45283,45,24,45700
Saint-Jean-de-Braye,45284,45,24,45800
Saint-Jean-de-la-Ruelle,45285,45,24,45140
Saint-Jean-le-Blanc,45286,45,24,45650
Saint-Loup-de-Gonois,45287,45,24,45210
Saint-Loup-des-Vignes,45288,45,24,45340
Saint-Lyé-la-Forêt,45289,45,24,45170
Saint-Martin-d'Abbat,45290,45,24,45110
Saint-Martin-sur-Ocre,45291,45,24,45500
Saint-Maurice-sur-Aveyron,45292,45,24,45230
Saint-Maurice-sur-Fessard,45293,45,24,45700
Saint-Michel,45294,45,24,45340
Saint-Péravy-la-Colombe,45296,45,24,45310
Saint-Père-sur-Loire,45297,45,24,45600
Saint-Pryvé-Saint-Mesmin,45298,45,24,45750
Saint-Sigismond,45299,45,24,45310
Sandillon,45300,45,24,45640
Santeau,45301,45,24,45170
Saran,45302,45,24,45770
Sceaux-du-Gâtinais,45303,45,24,45490
Seichebrières,45305,45,24,45530
La Selle-en-Hermoy,45306,45,24,45210
La Selle-sur-le-Bied,45307,45,24,45210
Semoy,45308,45,24,45400
Sennely,45309,45,24,45240
Sermaises,45310,45,24,45300
Sigloy,45311,45,24,45110
Solterre,45312,45,24,45700
Sougy,45313,45,24,45410
Sully-la-Chapelle,45314,45,24,45450
Sully-sur-Loire,45315,45,24,45600
Sury-aux-Bois,45316,45,24,45530
Tavers,45317,45,24,45190
Thignonville,45320,45,24,45300
Thimory,45321,45,24,45260
Thorailles,45322,45,24,45210
Thou,45323,45,24,45420
Tigy,45324,45,24,45510
Tivernon,45325,45,24,45170
Tournoisis,45326,45,24,45310
Traînou,45327,45,24,45470
Treilles-en-Gâtinais,45328,45,24,45490
Triguères,45329,45,24,45220
Trinay,45330,45,24,45410
Vannes-sur-Cosson,45331,45,24,45510
Varennes-Changy,45332,45,24,45290
Vennecy,45333,45,24,45760
Vieilles-Maisons-sur-Joudry,45334,45,24,45260
Vienne-en-Val,45335,45,24,45510
Viglain,45336,45,24,45600
Villamblain,45337,45,24,45310
Villemandeur,45338,45,24,45700
Villemoutiers,45339,45,24,45270
Villemurlin,45340,45,24,45600
Villeneuve-sur-Conie,45341,45,24,45310
Villereau,45342,45,24,45170
Villevoques,45343,45,24,45700
Villorceau,45344,45,24,45190
Vimory,45345,45,24,45700
Vitry-aux-Loges,45346,45,24,45530
Vrigny,45347,45,24,45300
Yèvre-la-Ville,45348,45,24,45300
Albas,46001,46,76,46140
Albiac,46002,46,76,46500
Alvignac,46003,46,76,46500
Anglars,46004,46,76,46120
Anglars-Juillac,46005,46,76,46140
Anglars-Nozac,46006,46,76,46300
Arcambal,46007,46,76,46090
Les Arques,46008,46,76,46250
Assier,46009,46,76,46320
Aujols,46010,46,76,46090
Autoire,46011,46,76,46400
Aynac,46012,46,76,46120
Bach,46013,46,76,46230
Bagnac-sur-Célé,46015,46,76,46270
Baladou,46016,46,76,46600
Bannes,46017,46,76,46400
Le Bastit,46018,46,76,46500
Beauregard,46020,46,76,46260
Béduer,46021,46,76,46100
Bélaye,46022,46,76,46140
Belfort-du-Quercy,46023,46,76,46230
Belmont-Bretenoux,46024,46,76,46130
Belmont-Sainte-Foi,46026,46,76,46230
Berganty,46027,46,76,46090
Bétaille,46028,46,76,46110
Biars-sur-Cère,46029,46,76,46130
Bio,46030,46,76,46500
Blars,46031,46,76,46330
Boissières,46032,46,76,46150
Porte-du-Quercy,46033,46,76,46800
Le Bourg,46034,46,76,46120
Boussac,46035,46,76,46100
Le Bouyssou,46036,46,76,46120
Bouziès,46037,46,76,46330
Bretenoux,46038,46,76,46130
Brengues,46039,46,76,46320
Cabrerets,46040,46,76,46330
Cadrieu,46041,46,76,46160
Cahors,46042,46,76,46000
Cahus,46043,46,76,46130
Caillac,46044,46,76,46140
Cajarc,46045,46,76,46160
Calamane,46046,46,76,46150
Calès,46047,46,76,46350
Calvignac,46049,46,76,46160
Cambayrac,46050,46,76,46140
Cambes,46051,46,76,46100
Camboulit,46052,46,76,46100
Camburat,46053,46,76,46100
Caniac-du-Causse,46054,46,76,46240
Capdenac,46055,46,76,46100
Carayac,46056,46,76,46160
Cardaillac,46057,46,76,46100
Carennac,46058,46,76,46110
Carlucet,46059,46,76,46500
Carnac-Rouffiac,46060,46,76,46140
Cassagnes,46061,46,76,46700
Castelfranc,46062,46,76,46140
Castelnau Montratier-Sainte Alauzie,46063,46,76,46170
Catus,46064,46,76,46150
Cavagnac,46065,46,76,46110
Cazals,46066,46,76,46250
Cénevières,46068,46,76,46330
Cézac,46069,46,76,46170
Cieurac,46070,46,76,46230
Concorès,46072,46,76,46310
Concots,46073,46,76,46260
Condat,46074,46,76,46110
Corn,46075,46,76,46100
Cornac,46076,46,76,46130
Couzou,46078,46,76,46500
Cras,46079,46,76,46360
Crayssac,46080,46,76,46150
Crégols,46081,46,76,46330
Cremps,46082,46,76,46230
Cressensac-Sarrazac,46083,46,76,46600
Creysse,46084,46,76,46600
Cuzac,46085,46,76,46270
Cuzance,46086,46,76,46600
Dégagnac,46087,46,76,46340
Douelle,46088,46,76,46140
Duravel,46089,46,76,46700
Durbans,46090,46,76,46320
Escamps,46091,46,76,46230
Esclauzels,46092,46,76,46090
Espagnac-Sainte-Eulalie,46093,46,76,46320
Espédaillac,46094,46,76,46320
Espère,46095,46,76,46090
Espeyroux,46096,46,76,46120
Estal,46097,46,76,46130
Fajoles,46098,46,76,46300
Faycelles,46100,46,76,46100
Felzins,46101,46,76,46270
Figeac,46102,46,76,46100
Saint-Paul-Flaugnac,46103,46,76,46170
Flaujac-Gare,46104,46,76,46320
Flaujac-Poujols,46105,46,76,46090
Floirac,46106,46,76,46600
Floressas,46107,46,76,46700
Fons,46108,46,76,46100
Fontanes,46109,46,76,46230
Fourmagnac,46111,46,76,46100
Francoulès,46112,46,76,46090
Frayssinet,46113,46,76,46310
Frayssinet-le-Gélat,46114,46,76,46250
Frayssinhes,46115,46,76,46400
Frontenac,46116,46,76,46160
Gagnac-sur-Cère,46117,46,76,46130
Gignac,46118,46,76,46600
Gigouzac,46119,46,76,46150
Gindou,46120,46,76,46250
Ginouillac,46121,46,76,46300
Gintrac,46122,46,76,46130
Girac,46123,46,76,46130
Glanes,46124,46,76,46130
Gorses,46125,46,76,46210
Goujounac,46126,46,76,46250
Gourdon,46127,46,76,46300
Gramat,46128,46,76,46500
Gréalou,46129,46,76,46160
Grézels,46130,46,76,46700
Grèzes,46131,46,76,46320
Issendolus,46132,46,76,46500
Issepts,46133,46,76,46320
Les Junies,46134,46,76,46150
Labastide-du-Haut-Mont,46135,46,76,46210
Labastide-du-Vert,46136,46,76,46150
Labastide-Marnhac,46137,46,76,46090
Cœur de Causse,46138,46,76,46240
Labathude,46139,46,76,46120
Laburgade,46140,46,76,46230
Lacapelle-Cabanac,46142,46,76,46700
Lacapelle-Marival,46143,46,76,46120
Lacave,46144,46,76,46200
Lachapelle-Auzac,46145,46,76,46200
Ladirat,46146,46,76,46400
Lagardelle,46147,46,76,46220
Lalbenque,46148,46,76,46230
Lamagdelaine,46149,46,76,46090
Lamothe-Cassel,46151,46,76,46240
Lamothe-Fénelon,46152,46,76,46350
Lanzac,46153,46,76,46200
Laramière,46154,46,76,46260
Larnagol,46155,46,76,46160
Bellefont-La Rauze,46156,46,76,46090
Larroque-Toirac,46157,46,76,46160
Latouille-Lentillac,46159,46,76,46400
Latronquière,46160,46,76,46210
Lauresses,46161,46,76,46210
Lauzès,46162,46,76,46360
Laval-de-Cère,46163,46,76,46130
Lavercantière,46164,46,76,46340
Lavergne,46165,46,76,46500
Lentillac-du-Causse,46167,46,76,46330
Lentillac-Saint-Blaise,46168,46,76,46100
Léobard,46169,46,76,46300
Leyme,46170,46,76,46120
Lherm,46171,46,76,46150
Lhospitalet,46172,46,76,46170
Limogne-en-Quercy,46173,46,76,46260
Linac,46174,46,76,46270
Lissac-et-Mouret,46175,46,76,46100
Livernon,46176,46,76,46320
Loubressac,46177,46,76,46130
Loupiac,46178,46,76,46350
Lugagnac,46179,46,76,46260
Lunan,46180,46,76,46100
Lunegarde,46181,46,76,46240
Luzech,46182,46,76,46140
Marcilhac-sur-Célé,46183,46,76,46160
Marminiac,46184,46,76,46250
Martel,46185,46,76,46600
Masclat,46186,46,76,46350
Mauroux,46187,46,76,46700
Maxou,46188,46,76,46090
Mayrinhac-Lentour,46189,46,76,46500
Mechmont,46190,46,76,46150
Mercuès,46191,46,76,46090
Meyronne,46192,46,76,46200
Miers,46193,46,76,46500
Milhac,46194,46,76,46300
Molières,46195,46,76,46120
Montamel,46196,46,76,46310
Le Montat,46197,46,76,46090
Montbrun,46198,46,76,46160
Montcabrier,46199,46,76,46700
Montcléra,46200,46,76,46250
Montcuq-en-Quercy-Blanc,46201,46,76,46800
Montdoumerc,46202,46,76,46230
Montet-et-Bouxal,46203,46,76,46210
Montfaucon,46204,46,76,46240
Montgesty,46205,46,76,46150
Montlauzun,46206,46,76,46800
Montredon,46207,46,76,46270
Montvalent,46208,46,76,46600
Nadaillac-de-Rouge,46209,46,76,46350
Nadillac,46210,46,76,46360
Nuzéjouls,46211,46,76,46150
Orniac,46212,46,76,46330
Padirac,46213,46,76,46500
Parnac,46214,46,76,46140
Payrac,46215,46,76,46350
Payrignac,46216,46,76,46300
Pern,46217,46,76,46170
Pescadoires,46218,46,76,46220
Peyrilles,46219,46,76,46310
Pinsac,46220,46,76,46200
Planioles,46221,46,76,46100
Pomarède,46222,46,76,46250
Pontcirq,46223,46,76,46150
Pradines,46224,46,76,46090
Prayssac,46225,46,76,46220
Prendeignes,46226,46,76,46270
Promilhanes,46227,46,76,46260
Prudhomat,46228,46,76,46130
Puybrun,46229,46,76,46130
Puyjourdes,46230,46,76,46260
Puy-l'Évêque,46231,46,76,46700
Le Vignon-en-Quercy,46232,46,76,46110
Le Vignon-en-Quercy,46232,46,76,46600
Quissac,46233,46,76,46320
Rampoux,46234,46,76,46340
Reilhac,46235,46,76,46500
Reilhaguet,46236,46,76,46350
Reyrevignes,46237,46,76,46320
Rignac,46238,46,76,46500
Le Roc,46239,46,76,46200
Rocamadour,46240,46,76,46500
Rouffilhac,46241,46,76,46300
Rudelle,46242,46,76,46120
Rueyres,46243,46,76,46120
Sabadel-Latronquière,46244,46,76,46210
Sabadel-Lauzès,46245,46,76,46360
Saignes,46246,46,76,46500
Saillac,46247,46,76,46260
Saint-Bressou,46249,46,76,46120
Saint-Caprais,46250,46,76,46250
Saint-Céré,46251,46,76,46400
Les Pechs du Vers,46252,46,76,46360
Saint-Chamarand,46253,46,76,46310
Saint-Chels,46254,46,76,46160
Saint-Cirgues,46255,46,76,46210
Saint-Cirq-Lapopie,46256,46,76,46330
Saint-Cirq-Madelon,46257,46,76,46300
Saint-Cirq-Souillaguet,46258,46,76,46300
Saint-Clair,46259,46,76,46300
Sainte-Colombe,46260,46,76,46120
Lendou-en-Quercy,46262,46,76,46800
Barguelonne-en-Quercy,46263,46,76,46800
Saint-Denis-Catus,46264,46,76,46150
Saint-Denis-lès-Martel,46265,46,76,46600
Saint-Félix,46266,46,76,46100
Saint-Germain-du-Bel-Air,46267,46,76,46310
Saint Géry-Vers,46268,46,76,46090
Saint Géry-Vers,46268,46,76,46330
Saint-Hilaire,46269,46,76,46210
Saint-Jean-de-Laur,46270,46,76,46260
Saint-Jean-Lespinasse,46271,46,76,46400
Saint-Jean-Mirabel,46272,46,76,46270
Saint-Laurent-les-Tours,46273,46,76,46400
Saint-Martin-Labouval,46276,46,76,46330
Saint-Martin-le-Redon,46277,46,76,46700
Saint-Maurice-en-Quercy,46279,46,76,46120
Saint-Médard,46280,46,76,46150
Saint-Médard-de-Presque,46281,46,76,46400
Saint-Médard-Nicourby,46282,46,76,46210
Saint-Michel-de-Bannières,46283,46,76,46110
Saint-Michel-Loubéjou,46284,46,76,46130
Saint-Paul-de-Vern,46286,46,76,46400
Saint-Perdoux,46288,46,76,46100
Saint-Pierre-Toirac,46289,46,76,46160
Saint-Projet,46290,46,76,46300
Saint-Simon,46292,46,76,46320
Saint-Sozy,46293,46,76,46200
Saint-Sulpice,46294,46,76,46160
Saint-Vincent-du-Pendit,46295,46,76,46400
Saint-Vincent-Rive-d'Olt,46296,46,76,46140
Salviac,46297,46,76,46340
Sauliac-sur-Célé,46299,46,76,46330
Sauzet,46301,46,76,46140
Sénaillac-Latronquière,46302,46,76,46210
Sénaillac-Lauzès,46303,46,76,46360
Séniergues,46304,46,76,46240
Sérignac,46305,46,76,46700
Sonac,46306,46,76,46320
Soturac,46307,46,76,46700
Soucirac,46308,46,76,46300
Souillac,46309,46,76,46200
Soulomès,46310,46,76,46240
Sousceyrac-en-Quercy,46311,46,76,46190
Strenquels,46312,46,76,46110
Tauriac,46313,46,76,46130
Terrou,46314,46,76,46120
Teyssieu,46315,46,76,46190
Thédirac,46316,46,76,46150
Thégra,46317,46,76,46500
Thémines,46318,46,76,46120
Théminettes,46319,46,76,46120
Tour-de-Faure,46320,46,76,46330
Touzac,46321,46,76,46700
Trespoux-Rassiels,46322,46,76,46090
Ussel,46323,46,76,46240
Uzech,46324,46,76,46310
Varaire,46328,46,76,46260
Vaylats,46329,46,76,46230
Vayrac,46330,46,76,46110
Viazac,46332,46,76,46100
Vidaillac,46333,46,76,46260
Le Vigan,46334,46,76,46300
Villesèque,46335,46,76,46090
Vire-sur-Lot,46336,46,76,46700
Mayrac,46337,46,76,46200
Bessonies,46338,46,76,46210
Saint-Jean-Lagineste,46339,46,76,46400
Saint-Pierre-Lafeuille,46340,46,76,46090
Agen,47001,47,75,47000
Agmé,47002,47,75,47350
Agnac,47003,47,75,47800
Aiguillon,47004,47,75,47190
Allemans-du-Dropt,47005,47,75,47800
Allez-et-Cazeneuve,47006,47,75,47110
Allons,47007,47,75,47420
Ambrus,47008,47,75,47160
Andiran,47009,47,75,47170
Antagnac,47010,47,75,47700
Anthé,47011,47,75,47370
Anzex,47012,47,75,47700
Argenton,47013,47,75,47250
Armillac,47014,47,75,47800
Astaffort,47015,47,75,47220
Aubiac,47016,47,75,47310
Auradou,47017,47,75,47140
Auriac-sur-Dropt,47018,47,75,47120
Bajamont,47019,47,75,47480
Baleyssagues,47020,47,75,47120
Barbaste,47021,47,75,47230
Bazens,47022,47,75,47130
Beaugas,47023,47,75,47290
Beaupuy,47024,47,75,47200
Beauville,47025,47,75,47470
Beauziac,47026,47,75,47700
Bias,47027,47,75,47300
Birac-sur-Trec,47028,47,75,47200
Blanquefort-sur-Briolance,47029,47,75,47500
Blaymont,47030,47,75,47470
Boé,47031,47,75,47550
Bon-Encontre,47032,47,75,47240
Boudy-de-Beauregard,47033,47,75,47290
Bouglon,47034,47,75,47250
Bourgougnague,47035,47,75,47410
Bourlens,47036,47,75,47370
Bournel,47037,47,75,47210
Bourran,47038,47,75,47320
Boussès,47039,47,75,47420
Brax,47040,47,75,47310
Bruch,47041,47,75,47130
Brugnac,47042,47,75,47260
Buzet-sur-Baïse,47043,47,75,47160
Cahuzac,47044,47,75,47330
Calignac,47045,47,75,47600
Calonges,47046,47,75,47430
Cambes,47047,47,75,47350
Cancon,47048,47,75,47290
Casseneuil,47049,47,75,47440
Cassignas,47050,47,75,47340
Castelculier,47051,47,75,47240
Casteljaloux,47052,47,75,47700
Castella,47053,47,75,47340
Castelmoron-sur-Lot,47054,47,75,47260
Castelnaud-de-Gratecambe,47055,47,75,47290
Castelnau-sur-Gupie,47056,47,75,47180
Castillonnès,47057,47,75,47330
Caubeyres,47058,47,75,47160
Caubon-Saint-Sauveur,47059,47,75,47120
Caudecoste,47060,47,75,47220
Caumont-sur-Garonne,47061,47,75,47430
Cauzac,47062,47,75,47470
Cavarc,47063,47,75,47330
Cazideroque,47064,47,75,47370
Clairac,47065,47,75,47320
Clermont-Dessous,47066,47,75,47130
Clermont-Soubiran,47067,47,75,47270
Cocumont,47068,47,75,47250
Colayrac-Saint-Cirq,47069,47,75,47450
Condezaygues,47070,47,75,47500
Coulx,47071,47,75,47260
Courbiac,47072,47,75,47370
Cours,47073,47,75,47360
Couthures-sur-Garonne,47074,47,75,47180
La Croix-Blanche,47075,47,75,47340
Cuq,47076,47,75,47220
Cuzorn,47077,47,75,47500
Damazan,47078,47,75,47160
Dausse,47079,47,75,47140
Dévillac,47080,47,75,47210
Dolmayrac,47081,47,75,47110
Dondas,47082,47,75,47470
Doudrac,47083,47,75,47210
Douzains,47084,47,75,47330
Durance,47085,47,75,47420
Duras,47086,47,75,47120
Engayrac,47087,47,75,47470
Escassefort,47088,47,75,47350
Esclottes,47089,47,75,47120
Espiens,47090,47,75,47600
Estillac,47091,47,75,47310
Fals,47092,47,75,47220
Fargues-sur-Ourbise,47093,47,75,47700
Fauguerolles,47094,47,75,47400
Fauillet,47095,47,75,47400
Ferrensac,47096,47,75,47330
Feugarolles,47097,47,75,47230
Fieux,47098,47,75,47600
Fongrave,47099,47,75,47260
Foulayronnes,47100,47,75,47510
Fourques-sur-Garonne,47101,47,75,47200
Francescas,47102,47,75,47600
Fréchou,47103,47,75,47600
Frégimont,47104,47,75,47360
Frespech,47105,47,75,47140
Fumel,47106,47,75,47500
Galapian,47107,47,75,47190
Gaujac,47108,47,75,47200
Gavaudun,47109,47,75,47150
Gontaud-de-Nogaret,47110,47,75,47400
Granges-sur-Lot,47111,47,75,47260
Grateloup-Saint-Gayrand,47112,47,75,47400
Grayssas,47113,47,75,47270
Grézet-Cavagnan,47114,47,75,47250
Guérin,47115,47,75,47250
Hautefage-la-Tour,47117,47,75,47340
Hautesvignes,47118,47,75,47400
Houeillès,47119,47,75,47420
Jusix,47120,47,75,47180
Labastide-Castel-Amouroux,47121,47,75,47250
Labretonie,47122,47,75,47350
Lacapelle-Biron,47123,47,75,47150
Lacaussade,47124,47,75,47150
Lacépède,47125,47,75,47360
Lachapelle,47126,47,75,47350
Lafitte-sur-Lot,47127,47,75,47320
Lafox,47128,47,75,47240
Lagarrigue,47129,47,75,47190
Lagruère,47130,47,75,47400
Lagupie,47131,47,75,47180
Lalandusse,47132,47,75,47330
Lamontjoie,47133,47,75,47310
Lannes,47134,47,75,47170
Laparade,47135,47,75,47260
Laperche,47136,47,75,47800
Laplume,47137,47,75,47310
Laroque-Timbaut,47138,47,75,47340
Lasserre,47139,47,75,47600
Laugnac,47140,47,75,47360
Laussou,47141,47,75,47150
Lauzun,47142,47,75,47410
Lavardac,47143,47,75,47230
Lavergne,47144,47,75,47800
Layrac,47145,47,75,47390
Lédat,47146,47,75,47300
Lévignac-de-Guyenne,47147,47,75,47120
Leyritz-Moncassin,47148,47,75,47700
Longueville,47150,47,75,47200
Loubès-Bernac,47151,47,75,47120
Lougratte,47152,47,75,47290
Lusignan-Petit,47154,47,75,47360
Madaillan,47155,47,75,47360
Marcellus,47156,47,75,47200
Marmande,47157,47,75,47200
Marmont-Pachas,47158,47,75,47220
Le Mas-d'Agenais,47159,47,75,47430
Masquières,47160,47,75,47370
Massels,47161,47,75,47140
Massoulès,47162,47,75,47140
Mauvezin-sur-Gupie,47163,47,75,47200
Mazières-Naresse,47164,47,75,47210
Meilhan-sur-Garonne,47165,47,75,47180
Mézin,47167,47,75,47170
Miramont-de-Guyenne,47168,47,75,47800
Moirax,47169,47,75,47310
Monbahus,47170,47,75,47290
Monbalen,47171,47,75,47340
Moncaut,47172,47,75,47310
Monclar,47173,47,75,47380
Moncrabeau,47174,47,75,47600
Monflanquin,47175,47,75,47150
Mongaillard,47176,47,75,47230
Monheurt,47177,47,75,47160
Monségur,47178,47,75,47150
Monsempron-Libos,47179,47,75,47500
Montagnac-sur-Auvignon,47180,47,75,47600
Montagnac-sur-Lède,47181,47,75,47150
Montastruc,47182,47,75,47380
Montauriol,47183,47,75,47330
Montaut,47184,47,75,47210
Montayral,47185,47,75,47500
Montesquieu,47186,47,75,47130
Monteton,47187,47,75,47120
Montignac-de-Lauzun,47188,47,75,47800
Montignac-Toupinerie,47189,47,75,47350
Montpezat,47190,47,75,47360
Montpouillan,47191,47,75,47200
Monviel,47192,47,75,47290
Moulinet,47193,47,75,47290
Moustier,47194,47,75,47800
Nérac,47195,47,75,47600
Nicole,47196,47,75,47190
Nomdieu,47197,47,75,47600
Pailloles,47198,47,75,47440
Pardaillan,47199,47,75,47120
Parranquet,47200,47,75,47210
Le Passage,47201,47,75,47520
Paulhiac,47202,47,75,47150
Penne-d'Agenais,47203,47,75,47140
Peyrière,47204,47,75,47350
Pindères,47205,47,75,47700
Pinel-Hauterive,47206,47,75,47380
Pompiey,47207,47,75,47230
Pompogne,47208,47,75,47420
Pont-du-Casse,47209,47,75,47480
Port-Sainte-Marie,47210,47,75,47130
Poudenas,47211,47,75,47170
Poussignac,47212,47,75,47700
Prayssas,47213,47,75,47360
Puch-d'Agenais,47214,47,75,47160
Pujols,47215,47,75,47300
Puymiclan,47216,47,75,47350
Puymirol,47217,47,75,47270
Puysserampion,47218,47,75,47800
Rayet,47219,47,75,47210
Razimet,47220,47,75,47160
Réaup-Lisse,47221,47,75,47170
La Réunion,47222,47,75,47700
Rives,47223,47,75,47210
Romestaing,47224,47,75,47250
Roquefort,47225,47,75,47310
Roumagne,47226,47,75,47800
Ruffiac,47227,47,75,47700
Saint-Antoine-de-Ficalba,47228,47,75,47340
Saint-Astier,47229,47,75,47120
Saint-Aubin,47230,47,75,47150
Saint-Avit,47231,47,75,47350
Saint-Barthélemy-d'Agenais,47232,47,75,47350
Sainte-Bazeille,47233,47,75,47180
Saint-Caprais-de-Lerm,47234,47,75,47270
Saint-Colomb-de-Lauzun,47235,47,75,47410
Sainte-Colombe-de-Duras,47236,47,75,47120
Sainte-Colombe-de-Villeneuve,47237,47,75,47300
Sainte-Colombe-en-Bruilhois,47238,47,75,47310
Saint-Étienne-de-Fougères,47239,47,75,47380
Saint-Étienne-de-Villeréal,47240,47,75,47210
Saint-Eutrope-de-Born,47241,47,75,47210
Saint-Front-sur-Lémance,47242,47,75,47500
Sainte-Gemme-Martaillac,47244,47,75,47250
Saint-Géraud,47245,47,75,47120
Saint-Hilaire-de-Lusignan,47246,47,75,47450
Saint-Jean-de-Duras,47247,47,75,47120
Saint-Jean-de-Thurac,47248,47,75,47270
Saint-Laurent,47249,47,75,47130
Saint-Léger,47250,47,75,47160
Saint-Léon,47251,47,75,47160
Sainte-Livrade-sur-Lot,47252,47,75,47110
Sainte-Marthe,47253,47,75,47430
Saint-Martin-Curton,47254,47,75,47700
Saint-Martin-de-Beauville,47255,47,75,47270
Saint-Martin-de-Villeréal,47256,47,75,47210
Saint-Martin-Petit,47257,47,75,47180
Sainte-Maure-de-Peyriac,47258,47,75,47170
Saint-Maurice-de-Lestapel,47259,47,75,47290
Saint-Maurin,47260,47,75,47270
Saint-Nicolas-de-la-Balerme,47262,47,75,47220
Saint-Pardoux-du-Breuil,47263,47,75,47200
Saint-Pardoux-Isaac,47264,47,75,47800
Saint-Pastour,47265,47,75,47290
Saint-Pé-Saint-Simon,47266,47,75,47170
Saint-Pierre-de-Buzet,47267,47,75,47160
Saint-Pierre-de-Clairac,47269,47,75,47270
Saint-Pierre-sur-Dropt,47271,47,75,47120
Saint-Quentin-du-Dropt,47272,47,75,47330
Saint-Robert,47273,47,75,47340
Saint-Romain-le-Noble,47274,47,75,47270
Saint-Salvy,47275,47,75,47360
Saint-Sardos,47276,47,75,47360
Saint-Sauveur-de-Meilhan,47277,47,75,47180
Saint-Sernin,47278,47,75,47120
Saint-Sixte,47279,47,75,47220
Saint-Sylvestre-sur-Lot,47280,47,75,47140
Saint-Urcisse,47281,47,75,47270
Saint-Vincent-de-Lamontjoie,47282,47,75,47310
Saint-Vite,47283,47,75,47500
Salles,47284,47,75,47150
